id;guid;inn;kpp;url;ogrn;okfs;phone;ogrnip;orgOid;bankCode;fullName;orgEmail;shortName;orgAddress;chiefLastName;chiefFirstName;chiefMiddleName;organizationType
52;dbf6231b-ccb1-4f2a-9dcb-4e66a39c4f4f;2116003124;213001001;;1162130067362;;78352506374;;1044322679;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРАКТИКА-СЕРВИС;Lapsary.uk@mail.ru;ООО ПРАКТИКА-СЕРВИС;428903, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ПОСЕЛОК ГОРОДСКОГО ТИПА НОВЫЕ ЛАПСАРЫ, ГОРОД ЧЕБОКСАРЫ, УЛИЦА СОВХОЗНАЯ, д. ДОМ 6, кв. ПОМЕЩЕНИЕ 3;Павлова;Елена;Вячеславовна;L
53;ea76d7b3-ba93-4291-8e84-b9f77a7d637f;2130218072;213001001;;1202100002862;;78352709609;;1134446028;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЖИЛИЩНО-ЭКСПЛУАТАЦИОННОЕ УПРАВЛЕНИЕ;uk.cheb@mail.ru;ООО ЖЭУ;428034, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Г. Чебоксары, УЛ. ГУЗОВСКОГО, д. Д. 40, кв. ПОМЕЩ. 3 КОМ. 9;Алексеев;Дмитрий;Александрович;L
54;4672f873-b5aa-47a4-8785-332458b10fcb;2130125702;213001001;http://www.jkh.cap.ru/page/orgs/org/1018;1132130012486;;+7 (835) 240-53-03;;1011333684;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ВОЛГА;uk-volga21@mail.ru;ООО УК ВОЛГА;428902, Чувашская Республика Чувашия, п Сосновка, г Чебоксары, ул Нижне-Нагорная, д. 1;КОБЦЕВ;АЛЕКСАНДР;ИВАНОВИЧ;L
55;3b43d626-f890-4648-94a1-e35e2df7737c;2129027450;213001001;sanatory-chuvashia.com;1022101267539;;8(8352)300501;;1000315379;;АКЦИОНЕРНОЕ ОБЩЕСТВО САНАТОРИЙ ЧУВАШИЯ;sanator-sanator@yandex.ru;АО САНАТОРИЙ ЧУВАШИЯ;428002, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ПОСЕЛОК СОСНОВКА, ГОРОД ЧЕБОКСАРЫ, УЛИЦА САНАТОРНАЯ, д. ДОМ 5;Симунов;Юрий;Леонидович;L
56;713435eb-b416-4dbb-8369-2c30b5045eb0;2107000688;210701001;;1022102833169;;;;1007996888;;АДМИНИСТРАЦИЯ КОЗЛОВСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;kozlov@cap.ru;АДМИНИСТРАЦИЯ КОЗЛОВСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;429430, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН КОЗЛОВСКИЙ, ГОРОД КОЗЛОВКА, УЛИЦА ЛЕНИНА, д. 55, к. -, кв. -;Колумб;Валентин;Николаевич;A
57;3f57d47d-8e87-4fd0-a8a7-0a2b0cb54c1f;2107005654;210701001;;1172130012746;;8 (83534) 2-12-93;;1058370771;;МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО КОЗЛОВСКОГО РАЙОНА;mupgkhkozlovskoe@mail.ru;МУП ЖКХ КОЗЛОВСКОЕ;429430, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН КОЗЛОВСКИЙ, ГОРОД КОЗЛОВКА, УЛИЦА ЛОБАЧЕВСКОГО, д. ДОМ 32;Понкратов;Олег;Николаевич;L
58;cfb8b39b-ca53-4123-87a4-b662a37f66bf;2114003471;211401001;;1152137030066;;8(83534)2-23-15;;1013161489;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ДОМОВОЙ;ooo.ukdomovoi@yandex.ru;ООО УК ДОМОВОЙ;429400, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН УРМАРСКИЙ, ПОСЕЛОК ГОРОДСКОГО ТИПА УРМАРЫ, УЛИЦА МИРА, д. ДОМ 7;Никифоров;Эдуард;Петрович;L
59;5b9fc0ab-417b-489d-8fda-0eddfee03515;2107005439;210701001;;1142137000378;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};88353422315;;1007182392;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УК ДОВЕРИЕ;ooo.ukdoverie@yandex.ru;ООО УК ДОВЕРИЕ;429430, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН КОЗЛОВСКИЙ, ГОРОД КОЗЛОВКА, УЛИЦА ЛОБАЧЕВСКОГО, д. 32;Носов;Александр;Геннадьевич;L
60;6492d240-a860-4b4d-8440-a61f8305e38f;2111002134;211101001;http://gov.cap.ru/default.aspx?gov_id=70;1022102433550;;78354221935;;1009334140;;АДМИНИСТРАЦИЯ МАРИИНСКО-ПОСАДСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;marpos@cap.ru;АДМИНИСТРАЦИЯ МАРИИНСКО-ПОСАДСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;429570, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН МАРИИНСКО-ПОСАДСКИЙ, ГОРОД МАРИИНСКИЙ ПОСАД, УЛИЦА НИКОЛАЕВА, д. 47;Григорьев;Владимир;Иванович;A
61;a5470a44-080a-4e9d-80a1-89d8e4fe62f4;2111007887;211101001;http://www.jkh.cap.ru/;1082135000661;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};+7(83542)21968;;1006611415;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ЦЕНТР;UKCentr_marp@mail.ru;ООО УК ЦЕНТР;429570, Чувашская Республика Чувашия, Мариинско-Посадский р-н, г Мариинский Посад, ул Лазо, д. 78;Лукоянов;Виктор;Николаевич;L
62;77ed97ec-913c-48f9-a0aa-446bb4dd6142;2130095864;211101001;http://www.jkh.cap.ru/page/orgs/org/779;1112130015062;;883542 2-20-35;;1012915866;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГАРАНТ;syndur@mail.ru;ООО ГАРАНТ;429570, Чувашская Республика Чувашия, Мариинско-Посадский р-н, г Мариинский Посад, ул Июльская, д. 25, к. 1;Будников;Александр;Валерьевич;L
63;8747c3f0-9696-4abf-ba1b-af78854b604f;2111002575;211101001;http://marpmupgku.ucoz.net/;1172130017311;;88354221244;;1062224658;;МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ЖИЛИЩНО-КОММУНАЛЬНЫХ УСЛУГ МАРИИНСКО-ПОСАДСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ МАРИИНСКО-ПОСАДСКОГО РАЙОНА;marp_mupgku@mail.ru;МУП ЖКУ МАРИИНСКО-ПОСАДСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;429570, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН МАРИИНСКО-ПОСАДСКИЙ, ГОРОД МАРИИНСКИЙ ПОСАД, УЛИЦА СОВЕТСКАЯ, д. ДОМ 3;Михайлов;Николай;Павлович;L
64;7017eba1-eb54-463e-8698-c7ed1dd88a5d;2111008087;211101001;;1092135000418;;8(83542)2-13-46;;1012982925;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОМПАНИЯ СЕРВИСНЫЕ ТЕХНОЛОГИИ;service_teh_marp@mail.ru;ООО КОМПАНИЯ СЕРВИСНЫЕ ТЕХНОЛОГИИ;429570, Чувашская Республика Чувашия, Мариинско-Посадский р-н, г Мариинский Посад, ул Советская, д. 3;Остяк;Маргарита;Анатольевна;L
65;c3e9a193-8e88-4308-92b2-de0e1f832413;2111001902;211101001;;1152135000390;;+7(927)6654756;;1024762712;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ КУРЧАТОВА 7Б;tsn7b@mail.ru;ТСН КУРЧАТОВА 7Б;429570, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Р-Н МАРИИНСКО-ПОСАДСКИЙ, Г МАРИИНСКИЙ ПОСАД, УЛ КУРЧАТОВА, д. ДОМ 7Б, кв. КВАРТИРА  41;Малышева;Галина;Петровна;L
66;022a081b-f38b-4a0a-ae64-d33a2e22c19e;2111008337;211101001;;1112135000405;{'code': '10', 'guid': '341e8e55-4f2e-4ecc-ba90-61d4e58bd4a9', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};79379571405;;1006889230;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ЗАБОТА;zabota.lomonosov@yandex.ru;ТСЖ ЗАБОТА;429570, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН МАРИИНСКО-ПОСАДСКИЙ, ГОРОД МАРИИНСКИЙ ПОСАД, УЛИЦА КУРЧАТОВА, д. 13;Степанов;Вячеслав;Вячеславович;L
67;c4adc10d-56b9-4164-a9b3-89f250447274;2111002494;211101001;;1172130006400;;+7(919)6585618;;1045553728;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ ДОМ 15;lisa.2017.ru@mail.ru;ТСН ДОМ 15;429570, Чувашская Республика Чувашия, Мариинско-Посадский р-н, г Мариинский Посад, ул Курчатова, д. 15;Кузьмина;Нина;Николаевна;L
68;7cec791e-b584-4cac-981a-9664a820d249;2111001860;211101001;;1152135000357;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};+7(927)8439596;;1007379517;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ КУРЧАТОВА 16;ttf16@mail.ru;ТСН ТСЖ КУРЧАТОВА 16;429570, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Р-Н МАРИИНСКО-ПОСАДСКИЙ, Г МАРИИНСКИЙ ПОСАД, УЛ КУРЧАТОВА, д. ДОМ 16, кв. КВАРТИРА 8;Фадеев;Анатолий;Анатольевич;L
69;f9ec19b4-7736-4bc9-a298-7a6ceb507f54;2111006474;211101001;http://kotelposad.ucoz.ru/;1022102428314;;+7(83542)21834;;1000311833;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ КОТЕЛЬНАЯ;Kotel8@rambler.ru;ООО ЭК Котельная;429570, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН МАРИИНСКО-ПОСАДСКИЙ, ГОРОД МАРИИНСКИЙ ПОСАД, УЛИЦА НИКОЛАЕВА, д. 93;Албутов;Вячеслав;Васильевич;L
70;8c45c743-770d-435b-9df9-450108139ae5;2111007911;211101001;http://www.jkh.cap.ru/page/orgs/org/758;1082135000859;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};89053426643;;1006633844;;Товарищество собственников жилья Уют;tszh-yut@yandex.ru;ТСЖ Уют;429570, Чувашия Чувашская Республика -, г Мариинский Посад, ул Чкалова, д. 38, кв. 27а;Морозов;Владимир;Иванович;L
71;55753888-de47-47c3-8da6-6c5541a4fe0f;2130142440;213001001;http://www.jkh.cap.ru/page/orgs/org/1202;1142130011638;;73-76-35;;1038245043;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ЛЕНТА;lentan4k@bk.ru;ООО УК ЛЕНТА;428031, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Г ЧЕБОКСАРЫ, УЛ 324 СТРЕЛКОВОЙ ДИВИЗИИ, д. ДОМ  28;Остяк;Маргарита;Анатольевна;L
72;33ecc703-b525-41cb-ad4e-044449f84598;2111008136;211101001;jkh.cap.ru;1102135000142;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};+7(919)6683293;;1006937908;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ЛИДЕР;tszh-lider@mail.ru;ТСЖ ЛИДЕР;429570, Чувашская Республика Чувашия, Мариинско-Посадский р-н, г Мариинский Посад, ул Чкалова, д. 61, кв. 13;Волкова;Татьяна;Алексеевна;L
73;433aa3a1-15e9-4310-9d87-5cd69458a2a3;2124035994;212401001;;1122124000900;;89023275603;;1021206286;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ИНЖЕНЕР;uk.inzhener@mail.ru;ООО УК ИНЖЕНЕР;429960, Чувашская Республика Чувашия, г Новочебоксарск, ул Строителей, д. 62;Кучерявый;Геннадий;Ефимович;L
74;7abf5036-caed-4254-a20f-102e323ce76a;2115902440;211501001;мойдомцивильск.рф;1042137002820;;+7(83545)22181;;1000319821;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МОЙ ДОМ;ooomyhome_uk@mail.ru;ООО МОЙ ДОМ;429900, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН ЦИВИЛЬСКИЙ, ГОРОД ЦИВИЛЬСК, УЛИЦА ЛЕНИНА, д. 13, к. 11;Яковлев;Владислав;Анатольевич;L
75;b055c398-2189-4485-acf3-afa1561e9334;2115006147;211501001;;1192130007002;;79176603757;;1104946536;;МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ УПРАВЛЯЮЩАЯ КОМПАНИЯ ГОРОДА ЦИВИЛЬСК;mupukgoroda.tsivilsk@yandex.ru;МУП УК Г. ЦИВИЛЬСК;429900, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН ЦИВИЛЬСКИЙ, ГОРОД ЦИВИЛЬСК, УЛИЦА ГАГАРИНА, д. ДОМ 34;Рудский;Константин;Игоревич;L
76;8b0c963e-a351-43d5-85e8-3a6d6ced26c5;2115000924;211501001;;1122137000061;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};88354521427;;1006511676;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА №8;pmk-8@yandex.ru;ООО УК ПМК-8;429900, Чувашская Республика Чувашия, Цивильский р-н, г Цивильск, ул Павла Иванова, д. 8;Ижелеев;Виталий;Николаевич;L
77;a52c3acb-be22-4a6a-9113-6f5c4487f64b;2115005383;211501001;;1142137000389;;89278582367;;1010671526;;МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ЖИЛИЩНО-КОММУНАЛЬНЫХ УСЛУГ ЦИВИЛЬСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ЦИВИЛЬСКОГО РАЙОНА;natasha.nickandrowa@yandex.ru;МУП ЖКУ ЦИВИЛЬСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;429900, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН ЦИВИЛЬСКИЙ, ГОРОД ЦИВИЛЬСК, УЛИЦА КАРЛА МАРКСА, д. 10;Ильин;Вячеслав;Николаевич;L
78;51d1215a-b428-45dc-952c-2787c7c21e05;2130058118;211501001;;1092130005890;;79196559090;;1041076494;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ДОБРЫЙ ДВОР;Dob.dvor@yandex.ru;ООО УК ДОБРЫЙ ДВОР;429900, Чувашская Республика Чувашия, Цивильский р-н, г Цивильск, ул Николаева, д. 8;Ильин;Александр;Витальевич;L
79;574dccf2-5101-440f-b89d-c43de915f1cc;2119902017;211901001;https://dom.gosuslugi.ru/;1072136000683;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};88354722470;;1007956560;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ЯДРИНЖИЛРЕМСЕРВИС;gl_buh_yadrzhil@mail.ru;ООО ЯДРИНЖИЛРЕМСЕРВИС;429060, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН ЯДРИНСКИЙ, ГОРОД ЯДРИН, УЛИЦА 50 ЛЕТ ОКТЯБРЯ, д. 71, к. А;Бажайкина;Елена;Владимировна;L
80;dc0fbc3e-b3ab-4ec9-bfd9-6ada8db4c74e;2119003281;211901001;;1022102633519;;8(83547)22350;;1008070459;;ЯДРИНСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ ЧУВАШСКОЙ РЕСПУБЛИКИ;yadrin@cap.ru;ЯДРИНСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ ЧУВАШСКОЙ РЕСПУБЛИКИ;429060, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Р-Н ЯДРИНСКИЙ, Г ЯДРИН, УЛ 30 ЛЕТ ПОБЕДЫ, д. 1;Софронов;Андрей;Леонидович;A
81;f1496829-1fe0-4ed4-8573-663b01c4fe87;2119901334;211901001;;1052136009210;;8 83547 22-3-83;;1008778436;;АДМИНИСТРАЦИЯ ЯДРИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ЯДРИНСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;yadrin_gp@cap.ru;АДМИНИСТРАЦИЯ ЯДРИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ЯДРИНСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;429060, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН ЯДРИНСКИЙ, ГОРОД ЯДРИН, УЛИЦА 50 ЛЕТ ОКТЯБРЯ, д. ДОМ 71, к. КОРПУС А;Фоланин;Викентий;Иванович;A
82;ae79d445-bc3c-45e4-a8e5-957c7ef67e4c;2119000178;211901001;http://yadrin-mppgkh.ru/;1022102629647;;8 (835 47) 22 373;;1000314624;;ЯДРИНСКОЕ МУНИЦИПАЛЬНОЕ ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА;buhmppzhkh@yandex.ru;ЯМПП ЖКХ;429060, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН ЯДРИНСКИЙ, ГОРОД ЯДРИН, УЛИЦА 30 ЛЕТ ПОБЕДЫ, д. 22 А;Агаков;Андрей;Владимирович;L
83;497f0434-2af3-4896-815f-5211b973ef5d;2119003796;211901001;;1022102631484;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};21134;;1006614131;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ЯНИБЯКОВСКОЕ;poletaikina2012@yandex.ru;ТСЖ ЯНИБЯКОВСКОЕ;429061, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Р-Н ЯДРИНСКИЙ, Г ЯДРИН, УЛ ШОССЕЙНАЯ, д. 117;Закамский;Алексей;Николаевич;L
84;ba825384-1824-4b04-891a-6722f309563d;2122002506;212201001;www.galatr.cap.ru;1022101630363;;+7(83531)20270;;1009604694;;АДМИНИСТРАЦИЯ ГОРОДА АЛАТЫРЯ ЧУВАШСКОЙ РЕСПУБЛИКИ;galatr@cap.ru;АДМИНИСТРАЦИЯ ГОРОДА АЛАТЫРЯ ЧУВАШСКОЙ РЕСПУБЛИКИ;429826, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД АЛАТЫРЬ, УЛИЦА ПЕРВОМАЙСКАЯ, д. 87;Герасимов;Александр;Юрьевич;A
85;38342001-881f-4891-b5c4-d66c9608dbdf;2122007310;212201001;www.alatakva.ru;1142131000197;;+7(83531)27636;;1006935196;;МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВОДОКАНАЛ  ГОРОДА АЛАТЫРЯ ЧУВАШСКОЙ РЕСПУБЛИКИ;mupakva2006@rambler.ru;МУП ВОДОКАНАЛ Г.АЛАТЫРЯ ЧР;429826, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД АЛАТЫРЬ, УЛИЦА ЮЖНАЯ, д. 1;Шоронов;Валерий;Иванович;L
86;1e25f729-1885-43f1-836d-7f330957e5d0;2122000210;212201001;www.pokits.ru;1022101628592;;+7(83531)60405;;1000311394;;Муниципальное унитарное предприятие Алатырское предприятие объединенных котельных и тепловых сетей;pok_ts@cbx.ru;МУП АПОК и ТС;429826, Чувашская Республика Чувашия, г Алатырь, ул Чайковского, д. 102;Одинцов;Иван;Михайлович;L
